Date,Region,Product,Sales Amount
2024-11-16,East,Product D,4084.29
2024-11-16,North,Product D,4169.52
2024-11-16,South,Product A,579.07
2024-11-16,East,Product B,3895.88
2024-11-16,East,Product C,2837.83
2024-11-16,East,Product B,4302.95
2024-11-17,North,Product C,4051.88
2024-11-17,East,Product D,3853.68
2024-11-17,West,Product C,148.51
2024-11-17,East,Product C,4826.91
2024-11-17,South,Product A,550.57
2024-11-17,South,Product B,180.42
2024-11-17,East,Product A,1089.16
2024-11-17,North,Product A,607.41
2024-11-17,South,Product C,2870.04
2024-11-18,South,Product C,2244.1
2024-11-18,East,Product B,4219.14
2024-11-18,East,Product D,369.23
2024-11-18,South,Product B,4510.89
2024-11-18,East,Product B,4114.57
2024-11-18,South,Product B,3011.28
2024-11-18,East,Product B,2075.26
2024-11-18,West,Product D,3732.13
2024-11-19,East,Product A,4196.76
2024-11-19,North,Product A,2601.96
2024-11-19,East,Product B,2570.76
2024-11-19,North,Product C,2806.91
2024-11-19,West,Product A,3611.38
2024-11-19,West,Product B,4480.78
2024-11-19,East,Product B,2276.15
2024-11-19,South,Product B,2375.73
2024-11-19,North,Product C,2338.53
2024-11-20,North,Product C,1098.0
2024-11-20,East,Product B,437.46
2024-11-20,East,Product C,2112.52
2024-11-20,North,Product A,3798.61
2024-11-20,South,Product C,1247.17
2024-11-20,West,Product C,1589.66
2024-11-20,North,Product B,3051.27
2024-11-20,South,Product A,4360.91
2024-11-20,South,Product A,1013.37
2024-11-21,West,Product D,3050.77
2024-11-21,West,Product D,3557.67
2024-11-21,North,Product A,1202.01
2024-11-21,North,Product C,3645.88
2024-11-21,South,Product A,3482.31
2024-11-21,South,Product C,1321.32
2024-11-21,South,Product D,3093.92
2024-11-21,West,Product B,1407.6
2024-11-21,North,Product D,2933.64
2024-11-22,East,Product D,2974.23
2024-11-22,South,Product A,546.13
2024-11-22,East,Product A,2845.85
2024-11-22,West,Product D,4632.65
2024-11-22,West,Product C,2697.26
2024-11-23,East,Product B,1858.98
2024-11-23,North,Product C,2869.08
2024-11-23,South,Product B,3806.03
2024-11-23,East,Product C,2950.78
2024-11-23,North,Product D,761.27
2024-11-23,East,Product A,4784.99
2024-11-23,West,Product A,4856.81
2024-11-23,East,Product B,4776.79
2024-11-23,South,Product A,312.95
2024-11-23,South,Product D,732.6
2024-11-23,North,Product C,3563.53
2024-11-24,North,Product C,4545.25
2024-11-24,East,Product C,4355.31
2024-11-24,East,Product D,1601.7
2024-11-24,North,Product A,2982.81
2024-11-25,East,Product A,3832.08
2024-11-25,North,Product D,3262.77
2024-11-25,East,Product B,3797.21
2024-11-25,South,Product A,2193.22
2024-11-25,North,Product D,1429.63
2024-11-25,South,Product A,1130.43
2024-11-26,South,Product B,1685.04
2024-11-26,East,Product D,202.39
2024-11-26,West,Product D,1258.27
2024-11-26,North,Product A,2925.52
2024-11-26,East,Product B,1460.02
2024-11-26,North,Product D,1962.89
2024-11-27,East,Product B,1735.85
2024-11-27,South,Product C,90.7
2024-11-28,West,Product B,1552.09
2024-11-28,West,Product A,1409.45
2024-11-28,South,Product A,4928.89
2024-11-28,South,Product D,3492.67
2024-11-28,West,Product B,1100.02
2024-11-28,West,Product A,245.29
2024-11-28,South,Product A,974.39
2024-11-28,North,Product D,846.64
2024-11-29,South,Product C,572.6
2024-11-29,North,Product D,4237.61
2024-11-29,South,Product D,3423.5
2024-11-29,West,Product B,2967.88
2024-11-29,West,Product A,2903.21
2024-11-29,South,Product B,1294.58
2024-11-29,North,Product C,2935.84
2024-11-29,East,Product C,1814.95
2024-11-30,East,Product A,4890.59
2024-11-30,West,Product C,695.76
2024-11-30,East,Product C,3395.27
2024-11-30,West,Product B,3396.48
2024-11-30,West,Product C,4719.62
2024-11-30,East,Product D,3837.06
2024-11-30,West,Product D,2958.43
2024-11-30,South,Product A,354.64
2024-11-30,East,Product D,1115.89
2024-11-30,East,Product C,894.27
2024-11-30,East,Product C,4177.89
2024-12-01,South,Product A,2914.57
2024-12-01,West,Product A,1899.57
2024-12-01,South,Product C,651.48
2024-12-01,North,Product B,4478.82
2024-12-01,East,Product D,1062.19
2024-12-01,South,Product C,4886.01
2024-12-01,West,Product C,603.41
2024-12-02,North,Product B,4750.21
2024-12-02,West,Product D,490.2
2024-12-02,West,Product B,4318.56
2024-12-02,East,Product A,3814.76
2024-12-02,East,Product D,88.83
2024-12-03,South,Product B,3529.11
2024-12-03,South,Product B,3358.39
2024-12-03,North,Product C,599.71
2024-12-03,North,Product B,4754.38
2024-12-03,South,Product B,2587.81
2024-12-03,East,Product D,4532.07
2024-12-04,West,Product C,2247.39
2024-12-04,South,Product D,1365.44
2024-12-04,West,Product D,91.33
2024-12-04,South,Product D,421.36
2024-12-04,South,Product A,1820.7
2024-12-04,North,Product A,868.58
2024-12-04,North,Product D,2240.82
2024-12-04,East,Product B,4092.89
2024-12-04,West,Product B,3639.23
2024-12-04,North,Product B,4360.51
2024-12-04,West,Product B,2471.52
2024-12-04,East,Product D,4057.89
2024-12-05,West,Product D,4536.45
2024-12-05,South,Product A,3832.26
2024-12-05,East,Product D,2850.47
2024-12-06,North,Product B,1247.54
2024-12-07,West,Product C,4251.33
2024-12-07,North,Product B,1429.6
2024-12-07,West,Product D,4679.33
2024-12-07,West,Product D,2691.27
2024-12-08,West,Product B,4169.52
2024-12-08,North,Product C,2134.9
2024-12-08,North,Product A,4624.19
2024-12-08,West,Product D,1716.69
2024-12-08,North,Product C,3626.05
2024-12-09,East,Product C,1969.83
2024-12-09,North,Product A,4239.27
2024-12-09,West,Product C,3056.41
2024-12-09,East,Product A,961.44
2024-12-09,South,Product C,3707.08
2024-12-09,South,Product D,1606.66
2024-12-09,South,Product A,3885.55
2024-12-10,South,Product C,2302.05
2024-12-10,North,Product D,1794.54
2024-12-10,East,Product D,1966.3
2024-12-10,East,Product D,4523.65
2024-12-10,East,Product B,4335.35
2024-12-10,North,Product B,4895.34
2024-12-10,West,Product A,2192.61
2024-12-10,South,Product C,679.55
2024-12-11,East,Product A,2214.54
2024-12-11,South,Product D,2849.01
2024-12-11,South,Product D,236.85
2024-12-11,South,Product D,1820.32
2024-12-12,South,Product B,696.96
2024-12-12,West,Product A,3377.7
2024-12-13,East,Product D,3650.1
2024-12-13,North,Product C,4849.19
2024-12-13,North,Product B,656.47
2024-12-13,West,Product C,4851.88
2024-12-13,East,Product D,904.65
2024-12-14,West,Product C,1197.71
2024-12-14,North,Product A,3075.51
2024-12-14,North,Product D,2584.52
2024-12-14,North,Product B,2849.94
2024-12-14,North,Product B,3490.08
2024-12-14,West,Product C,1032.13
2024-12-14,South,Product A,1224.72
2024-12-14,West,Product A,3641.56
2024-12-14,South,Product B,67.38
2024-12-15,East,Product D,2258.27
2024-12-15,East,Product A,1873.45
2024-12-15,East,Product B,4838.23
2024-12-15,West,Product C,2345.2
2024-12-15,South,Product A,3785.68
2024-12-15,North,Product D,3136.36
2024-12-16,East,Product C,1106.07
2024-12-16,East,Product C,4786.6
2024-12-16,North,Product D,1499.54
2024-12-16,North,Product D,73.76
2024-12-16,North,Product C,141.36
2024-12-16,South,Product D,1862.95
2024-12-17,West,Product C,1362.36
2024-12-17,North,Product A,1581.93
2024-12-18,North,Product A,4719.33
2024-12-18,East,Product A,2044.72
2024-12-18,South,Product C,370.93
2024-12-18,South,Product D,602.44
2024-12-18,West,Product D,3084.95
2024-12-19,East,Product B,4793.83
2024-12-19,West,Product C,651.86
2024-12-19,East,Product B,1034.2
2024-12-19,South,Product A,4813.28
2024-12-20,East,Product C,144.26
2024-12-20,North,Product A,4656.28
2024-12-20,North,Product A,1010.57
2024-12-20,East,Product C,105.22
2024-12-20,West,Product D,3387.39
2024-12-21,North,Product A,4883.25
2024-12-21,South,Product D,2234.73
2024-12-21,South,Product B,2382.69
2024-12-21,West,Product A,3786.91
2024-12-21,West,Product B,3323.26
2024-12-21,West,Product B,902.48
2024-12-21,North,Product A,2335.21
2024-12-21,North,Product D,883.62
2024-12-22,West,Product B,1571.94
2024-12-22,East,Product D,3994.71
2024-12-22,North,Product B,921.96
2024-12-23,North,Product A,3743.96
2024-12-23,East,Product A,807.91
2024-12-23,West,Product B,3903.84
2024-12-24,East,Product D,4477.97
2024-12-24,East,Product D,985.64
2024-12-24,North,Product B,259.56
2024-12-25,North,Product B,2818.54
2024-12-25,West,Product B,4734.23
2024-12-25,North,Product A,559.02
2024-12-25,East,Product D,1926.85
2024-12-25,North,Product C,4311.61
2024-12-25,East,Product A,4648.93
2024-12-25,South,Product C,3889.49
2024-12-25,East,Product C,3449.44
2024-12-26,North,Product D,3496.5
2024-12-26,West,Product A,112.33
2024-12-26,South,Product D,3781.99
2024-12-26,North,Product D,4568.84
2024-12-26,South,Product B,2713.49
2024-12-26,South,Product C,4112.11
2024-12-26,East,Product D,4530.19
2024-12-26,East,Product D,2743.97
2024-12-26,East,Product D,1751.92
2024-12-26,West,Product C,1649.07
2024-12-26,South,Product B,4063.12
2024-12-26,South,Product D,3505.47
2024-12-26,South,Product A,3579.49
2024-12-26,South,Product B,4610.92
2024-12-27,West,Product D,3042.22
2024-12-27,North,Product B,2228.73
2024-12-27,West,Product A,1240.65
2024-12-27,East,Product B,2962.75
2024-12-27,East,Product B,1980.83
2024-12-27,South,Product C,156.13
2024-12-27,East,Product D,3136.95
2024-12-27,North,Product D,2975.92
2024-12-27,North,Product A,2706.29
2024-12-27,North,Product D,4616.37
2024-12-27,West,Product C,4194.34
2024-12-27,North,Product D,2452.46
2024-12-28,West,Product B,3549.8
2024-12-28,West,Product C,4117.15
2024-12-28,North,Product B,1280.25
2024-12-28,North,Product A,1915.34
2024-12-28,East,Product B,2464.68
2024-12-28,South,Product D,2502.77
2024-12-28,West,Product D,2361.61
2024-12-28,West,Product B,3258.43
2024-12-29,North,Product D,3624.67
2024-12-29,West,Product B,1719.78
2024-12-29,South,Product D,4780.33
2024-12-29,South,Product D,3870.46
2024-12-29,North,Product B,2969.41
2024-12-29,East,Product C,3716.86
2024-12-29,East,Product B,476.93
2024-12-30,West,Product C,533.65
2024-12-30,East,Product B,3949.93
2024-12-30,North,Product A,865.04
2024-12-30,East,Product A,2768.26
2024-12-30,East,Product D,4030.34
2024-12-30,South,Product D,2768.91
2024-12-31,North,Product C,522.9
2024-12-31,South,Product B,790.7
2024-12-31,East,Product D,3165.31
2024-12-31,West,Product C,262.92
2024-12-31,East,Product B,1027.56
2024-12-31,West,Product B,3566.42
